mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.14357328414917,0.023549776839285615,0.006771278381347656,0.0010328224094722093,relu,20,"(3,)",0.001,300,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 30, 'solver': 'adam'}",0.9538523690267319,0.960998402628441,0.9611424820056157,0.9538527896025413,0.9768716485280464,0.9613435383582752,0.00840845625128525,533
5.267514324188232,0.12087406539301979,0.007343387603759766,0.0018046453173716699,relu,20,"(3,)",0.001,300,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 300, 'n_iter_no_change': 50, 'solver': 'adam'}",0.9653892872910527,0.9526332934784797,0.9605896059046332,0.9682978013841679,0.971262990682274,0.9636345957481215,0.006531729529937148,280
0.8694567680358887,0.0056767635453343615,0.006019783020019531,0.0012678436087604542,relu,20,"(3,)",0.01,50,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 50, 'n_iter_no_change': 10, 'solver': 'adam'}",0.9419417143375941,0.955321885624301,0.9584822104054943,0.9309070110134845,0.9767932117556792,0.9526892066273106,0.015565767510663695,1599
0.866212272644043,0.012501915764719252,0.00621490478515625,0.0006612314713341806,relu,20,"(3,)",0.01,50,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 50, 'n_iter_no_change': 20, 'solver': 'adam'}",0.9626431377366317,0.9516876101064382,0.9434916432684057,0.9680047179588048,0.9561733930276988,0.9564001004195959,0.008515044220560163,1204
1.118361473083496,0.15666079729193996,0.008000040054321289,0.0024308861848153884,relu,20,"(3,)",0.01,50,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 50, 'n_iter_no_change': 30, 'solver': 'adam'}",0.9568012926302922,0.910540685060428,0.9668531479847918,0.9655982446086121,0.9659083115518321,0.9531403363671913,0.02160738189945846,1541
1.3010924816131593,0.10338715043415533,0.010341167449951172,0.0026840549771338417,relu,20,"(3,)",0.01,50,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 50, 'n_iter_no_change': 50, 'solver': 'adam'}",0.9632523421770178,0.9293870281586344,0.9638967435621456,0.9656345408706175,0.9707862372528696,0.9585913784042569,0.014839718837522897,894
2.172631549835205,0.09889241350033404,0.006616544723510742,0.0009472967573539151,relu,20,"(3,)",0.01,100,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 100, 'n_iter_no_change': 10, 'solver': 'adam'}",0.9653939059210626,0.9663169253669969,0.9584999901680401,0.9658010934315572,0.9394581476561539,0.9590940125087621,0.010225107458800552,819
1.8968215942382813,0.1312841247967707,0.006667423248291016,0.000906569501738532,relu,20,"(3,)",0.01,100,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 100, 'n_iter_no_change': 20, 'solver': 'adam'}",0.9436251949154899,0.9381281791996078,0.9671399611797681,0.9532300006362514,0.9770557540132362,0.9558358179888706,0.014474248923967528,1270
1.7261356353759765,0.014243634946939409,0.006718158721923828,0.0009722686503758351,relu,20,"(3,)",0.01,100,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 100, 'n_iter_no_change': 30, 'solver': 'adam'}",0.9625888645139545,0.9351560383568432,0.9426456958341182,0.9514514092862117,0.9744689853351096,0.9532621986652474,0.01400383253517921,1528
1.7321218013763429,0.020820256978610858,0.006720542907714844,0.000972302991948562,relu,20,"(3,)",0.01,100,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.01, 'max_iter': 100, 'n_iter_no_change': 50, 'solver': 'adam'}",0.9573968324690185,0.9552548686497843,0.9670262438665376,0.9573822285299594,0.9747499682328513,0.9623620283496302,0.007418615184984473,416
